item_id,large_category
1334426000,kitchenalia
1482064000,dried_seafood
5605593001,chandlery
5657940001,chandlery
1061543000,kitchenalia
5654760002,underwear
1086889000,H&B
1104444000,instant
1226671000,beverage
1330773000,hygiene_product
1379182000,cracker
1486156000,daily
11446000,prepared_food
1046493000,frozen_food
1256387000,daily
25609000,vegetable
1195791000,cracker
1368422000,cracker
1485187000,cracker
1529744000,kitchenalia
1349183000,kitchenalia
1073775000,grain
51077000,prepared_food
27035000,vegetable
1175612000,beverage
1377036000,bathroom&cleaning
1506295000,bathroom&cleaning
1398957000,cracker
1493168000,tea
5726716001,underwear
5733995001,underwear
1389864000,H&B
1474109000,seasoned_food
1474203000,instant
1487495000,cracker
1529226000,cracker
6160000,fish
21136000,beef
1078045000,frozen_food
1373861000,detergent
1391341000,dried_seafood
1051829000,cracker
1300593000,frozen_food
1330424000,cracker
1482987000,bathroom&cleaning
14737000,beef
25723000,vegetable
1051828000,cracker
1139107000,kitchenalia
1197285000,kitchenalia
1199944000,bathroom&cleaning
1395716000,daily
34038000,fruit
1487552000,seasoned_food
1235000,vegetable
24934000,vegetable
1294076000,cracker
1296299000,frozen_food
1360090000,H&B
1381949000,liquor
1468495000,daily
1529054000,cracker
1529459000,cracker
610000,fruit
1316158000,daily
1330088000,instant
1400535000,seasoned_food
1137321000,tea
1348032000,kitchenalia
1030078000,frozen_food
1164837000,seasoned_food
1164848000,seasoned_food
1472477000,instant
20144000,vegetable
34059000,vegetable
1481943000,instant
1101460000,instant
1339925000,interior
1486154000,daily
30788000,beef
30857000,beef
30863000,beef
32460000,fruit
1070390000,grain
1169122000,frozen_food
1371626000,instant
1377663000,seasoned_food
1086820000,kitchenalia
16019000,beef
1064738000,seasoned_food
1257884000,frozen_food
1340691000,cracker
1350502000,beverage
20140000,vegetable
1328975000,cracker
1328977000,cracker
1474338000,instant
1495513000,frozen_food
5353663001,chandlery
5594814001,chandlery
6228000,fish
1213512000,detergent
1379523000,kitchenalia
1397847000,kitchenalia
1471038000,daily
51068000,prepared_food
1377029000,instant
1135371000,detergent
1104749000,seasoned_food
1164645000,pet&home_and_garden
1195586000,H&B
1319283000,cracker
1380464000,cracker
1491245000,instant
1498044000,pet&home_and_garden
1303311000,bathroom&cleaning
1318428000,beverage
1376404000,detergent
1256285000,frozen_food
1062910000,stationery
1111558000,beverage
1167846000,frozen_food
1211136000,vegetable
1331325000,vegetable
5724657001,chandlery
1231971000,hygiene_product
1243145000,kitchenalia
1357795000,kitchenalia
1386032000,detergent
1248938000,H&B
1391363000,H&B
1393979000,cracker
1531489000,hygiene_product
5748456001,fiber_sundrygoods
20143000,vegetable
1171931000,instant
1172025000,instant
1307808000,frozen_food
1310578000,instant
1310580000,instant
1324976000,dried_seafood
1353514000,cracker
1464899000,instant
1376328000,daily
1408488000,cracker
1486842000,cracker
1529250000,cracker
1096510000,detergent
1118319000,seasoned_food
1256942000,kitchenalia
1422561000,seasoned_food
5621214001,chandlery
5621215001,chandlery
1112329000,seasoned_food
1258894000,interior
1354344000,beverage
1357441000,cracker
1331324000,vegetable
1032723000,instant
1045970000,instant
1045971000,instant
1107493000,beverage
1351002000,kitchenalia
1184763000,bathroom&cleaning
1393024000,seasoned_food
1206923000,dried_seafood
1347628000,stationery
1469130000,daily
1319012000,daily
1253789000,dried_seafood
1483394000,daily
1486843000,cracker
5599386001,chandlery
5745674002,fiber_sundrygoods
1374129000,kitchenalia
1025061000,pet&home_and_garden
1265870000,pet&home_and_garden
5570086001,chandlery
1530928000,instant
1339564000,cracker
1400046000,frozen_food
1529337000,cracker
1386603000,beverage
24839000,fruit
26625000,prepared_food
1349902000,cracker
1370509000,beverage
1486160000,daily
5013429001,fiber_sundrygoods
5688380001,fiber_sundrygoods
1081371000,grain
5563016001,chandlery
1341021000,cracker
1471105000,cracker
5233197001,chandlery
1005464000,frozen_food
1032749000,hygiene_product
1174659000,seasoned_food
1100969000,kitchenalia
1104172000,kitchenalia
1242850000,H&B
1268753000,cracker
1322249000,hygiene_product
5733824005,fiber_sundrygoods
1265031000,grain
1291883000,seasoned_food
1339867000,kitchenalia
27199000,pork
32566000,fish
1472410000,hygiene_product
4133000,vegetable
28775000,fish
1259703000,seasoned_food
1481227000,frozen_food
1485650000,daily
32393000,fruit
1196970000,seasoned_food
1240531000,stationery
1358146000,beverage
1078463000,beverage
1240957000,cracker
1278439000,cracker
1044645000,interior
1137324000,tea
5755320001,chandlery
5755322001,chandlery
1387752000,seasoned_food
5759860002,underwear
1238058000,instant
1313605000,stationery
1333165000,tea
5630657001,underwear
5630659001,underwear
1314420000,cracker
1348634000,liquor
1377073000,kitchenalia
11754000,beef
5748046001,chandlery
1143606000,stationery
1303380000,stationery
1337941000,kitchenalia
1337942000,kitchenalia
1486081000,kitchenalia
1487938000,stationery
1500998000,stationery
1174843000,dried_seafood
1187716000,H&B
1377003000,daily
1379174000,H&B
1038812000,hygiene_product
1217505000,cracker
1043790000,stationery
1336766000,stationery
1026180000,stationery
1486743000,daily
1477146000,cracker
1106248000,seasoned_food
31097000,fish
5625069001,chandlery
5744461001,chandlery
1190071000,grain
1234900000,daily
1245343000,grain
1472486000,tea
1481791000,tea
1482927000,cracker
5644861001,fiber_sundrygoods
1293082000,daily
1370841000,frozen_food
1432349000,beverage
26495000,prepared_food
1032794000,kitchenalia
1184750000,bathroom&cleaning
1222037000,dried_seafood
22619000,prepared_food
1345733000,kitchenalia
1397128000,kitchenalia
1225106000,tea
1289314000,cracker
1186327000,cracker
1348439000,cracker
1369560000,stationery
1129990000,beverage
1528963000,grain
1489103000,seasoned_food
1275065000,H&B
9429000,prepared_food
32921000,fruit
3075000,fish
1393025000,seasoned_food
1474044000,kitchenalia
1283015000,daily
1530059000,cracker
1126013000,instant
24087000,prepared_food
5721505001,chandlery
30829000,beef
1300575000,frozen_food
1532328000,daily
1058161000,frozen_food
1221762000,grain
1394702000,dried_seafood
1407479000,seasoned_food
19617000,fish
1346887000,interior
1463214000,bathroom&cleaning
1471810000,beverage
1471811000,beverage
1471812000,beverage
1529480000,grain
1311923000,cracker
1328985000,seasoned_food
1482364000,cracker
25293000,prepared_food
24459000,prepared_food
1177142000,grain
1399180000,grain
1525969000,grain
1256960000,grain
1269098000,liquor
1269101000,liquor
1360337000,kitchenalia
1467960000,instant
1075675000,stationery
1148049000,cracker
1063758000,kitchenalia
1208053000,pet&home_and_garden
1308791000,kitchenalia
1319929000,daily
1335042000,instant
33925000,vegetable
34058000,vegetable
5632945002,underwear
26584000,vegetable
1233230000,bathroom&cleaning
1376349000,daily
9836000,fruit
11635000,beef
8437000,fruit
11477000,fruit
1477772000,detergent
1069995000,grain
1233477000,frozen_food
1466110000,seasoned_food
1359322000,instant
1481559000,tea
1275618000,stationery
1296162000,cracker
1395709000,daily
1397213000,cracker
1490150000,instant
23709000,vegetable
30679000,fruit
34071000,vegetable
1087489000,stationery
1237926000,H&B
1260589000,H&B
1371444000,detergent
1385541000,stationery
1531434000,stationery
1347268000,bathroom&cleaning
1139112000,kitchenalia
1463120000,seasoned_food
1489514000,daily
1499014000,instant
1532327000,daily
1479728000,daily
1230999000,detergent
1249065000,detergent
1346337000,kitchenalia
1035267000,instant
1340333000,seasoned_food
1350510000,detergent
5633539001,chandlery
16108000,fruit
34057000,prepared_food
34070000,vegetable
1111135000,instant
1111138000,instant
1181105000,frozen_food
1196991000,seasoned_food
1480974000,dried_seafood
1242350000,seasoned_food
22995000,prepared_food
1269164000,dried_seafood
1528495000,kitchenalia
1528496000,kitchenalia
1531748000,vegetable
8550000,prepared_food
1101560000,vegetable
1291710000,daily
1351101000,frozen_food
1474118000,seasoned_food
1497286000,frozen_food
22140000,prepared_food
1126163000,cracker
1318975000,seasoned_food
1346889000,interior
1105067000,instant
19230000,prepared_food
1139602000,seasoned_food
1227454000,seasoned_food
1269557000,pet&home_and_garden
1230825000,cracker
1073861000,tea
1330449000,cracker
1240049000,seasoned_food
1331902000,grain
1356320000,dried_seafood
16007000,beef
1320485000,seasoned_food
1479411000,instant
1153928000,cracker
1228472000,seasoned_food
1482938000,cracker
1115442000,kitchenalia
1239698000,kitchenalia
1306693000,instant
1400228000,dried_seafood
1186081000,kitchenalia
1472475000,instant
1505769000,bathroom&cleaning
22792000,dried_seafood
1186099000,kitchenalia
1058162000,frozen_food
1086015000,frozen_food
1256601000,seasoned_food
1005568000,kitchenalia
1208913000,kitchenalia
5608115002,underwear
5613958002,underwear
5724552001,fiber_sundrygoods
5724552002,fiber_sundrygoods
1072187000,frozen_food
1329318000,beverage
1394454000,beverage
13491000,fruit
16846000,fruit
1025727000,instant
1102540000,detergent
1481930000,grain
1227813000,hygiene_product
13880000,fruit
34101000,vegetable
1311962000,liquor
1196950000,seasoned_food
1294869000,cracker
1399750000,liquor
1248953000,H&B
1472528000,H&B
1472529000,H&B
1114868000,H&B
1082500000,detergent
1297073000,hygiene_product
1468259000,detergent
1184597000,beverage
1276037000,cracker
5629312001,chandlery
5752828001,sports
21542000,prepared_food
30840000,beef
1368592000,H&B
1116845000,seasoned_food
1172039000,seasoned_food
1462730000,kitchenalia
1009460000,detergent
1276840000,cracker
1289000000,cracker
1289388000,cracker
1489502000,kitchenalia
24759000,fruit
1002874000,vehicle
1401023000,seasoned_food
1499013000,instant
1151028000,cracker
1495537000,cracker
1349017000,frozen_food
2856000,fish
1190150000,liquor
1285462000,liquor
1288840000,frozen_food
31141000,vegetable
1036698000,tea
5610582001,underwear
1533091000,frozen_food
1256329000,daily
1528345000,beverage
1240956000,cracker
1316531000,frozen_food
1377028000,instant
1163352000,frozen_food
1205766000,seasoned_food
1253412000,seasoned_food
1383533000,chicken
1385317000,cracker
5626894020,sports_NB
33046000,vegetable
1270540000,cracker
1492150000,liquor
1054459000,interior
1481057000,toy
29944000,fish
1192080000,liquor
1494440000,H&B
1340301000,frozen_food
1495271000,daily
5725141002,fiber_sundrygoods
1112354000,seasoned_food
1300685000,stationery
1349364000,stationery
1530073000,stationery
5378928007,sports_NB
5755316001,chandlery
51081000,prepared_food
1290236000,daily
5755182001,chandlery
1245675000,cracker
1397776000,cracker
33942000,vegetable
34100000,vegetable
34103000,vegetable
1027201000,kitchenalia
1056377000,instant
1192840000,instant
1235636000,seasoned_food
1347215000,kitchenalia
1360522000,seasoned_food
1187766000,interior
1025714000,frozen_food
1187313000,kitchenalia
1353256000,cracker
1354315000,interior
1469105000,daily
1469113000,daily
16266000,prepared_food
1174591000,liquor
1267592000,instant
1100964000,kitchenalia
1222406000,beverage
1530365000,stationery
1214252000,instant
1302312000,daily
50516000,vegetable
1163563000,cracker
1283017000,daily
1371771000,cracker
1355749000,tea
1355750000,tea
1378010000,vegetable
1412724000,seasoned_food
1479004000,beverage
1238758000,frozen_food
1302682000,H&B
1394528000,instant
1111303000,detergent
1198233000,seasoned_food
1346885000,interior
1139242000,liquor
1482930000,cracker
5719307001,chandlery
1480408000,daily
24775000,prepared_food
1173914000,hygiene_product
1323757000,detergent
1395239000,liquor
1463118000,seasoned_food
1474062000,daily
33055000,vegetable
1031127000,interior
1152321000,seasoned_food
1187768000,interior
1242345000,seasoned_food
1255198000,bathroom&cleaning
1289927000,instant
1355879000,liquor
1359302000,detergent
1366858000,interior
1366860000,interior
5725235002,underwear
5756437002,underwear
1113747000,beverage
1192113000,stationery
1242841000,instant
1311968000,liquor
5593540001,chandlery
5593541001,chandlery
5762999005,sports_NB
34102000,vegetable
5693184003,underwear
5744525001,underwear
1226635000,interior
1128137000,detergent
1223615000,H&B
1245481000,daily
1359301000,detergent
1477718000,daily
5750726001,chandlery
30817000,pork
1026523000,bathroom&cleaning
1212560000,beverage
1479200000,frozen_food
1534492000,daily
24872000,vegetable
26621000,fish
1529333000,cracker
1138210000,seasoned_food
1396247000,hygiene_product
1178169000,stationery
1330775000,hygiene_product
1291952000,bathroom&cleaning
1484322000,toy
1484325000,toy
1469436000,cracker
1476281000,cracker
1493899000,cracker
1039179000,vehicle
1063759000,bathroom&cleaning
1078839000,H&B
5735902001,fiber_sundrygoods
1098541000,hygiene_product
1485577000,cracker
1194701000,seasoned_food
1486106000,kitchenalia
1193342000,frozen_food
1220183000,instant
1350302000,seasoned_food
1281320000,kitchenalia
5569598001,chandlery
1479807000,pet&home_and_garden
1480285000,cracker
5733333001,sports
5762828001,underwear
1111684000,seasoned_food
1259793000,H&B
1319281000,seasoned_food
1174467000,beverage
1339543000,liquor
1342603000,dried_seafood
1348560000,liquor
1351814000,cracker
1049036000,seasoned_food
1080888000,seasoned_food
1084507000,beverage
1198241000,seasoned_food
15881000,fruit
1107579000,seasoned_food
1228353000,seasoned_food
1302517000,detergent
1302537000,detergent
1063779000,beverage
1063780000,beverage
1481920000,daily
1098906000,H&B
1116136000,detergent
1377651000,seasoned_food
1532345000,frozen_food
1277003000,hygiene_product
1051450000,detergent
1176019000,H&B
1017989000,instant
1271768000,vehicle
1055339000,seasoned_food
1027858000,frozen_food
1145602000,interior
1347267000,bathroom&cleaning
1351223000,vehicle
1291388000,instant
1411096000,beverage
13639000,fruit
1250433000,pet&home_and_garden
29983000,vegetable
1258261000,interior
1260182000,stationery
1309026000,kitchenalia
1322418000,stationery
5181422001,chandlery
1191044000,instant
25341000,prepared_food
1007889000,H&B
1017562000,H&B
1205322000,H&B
1336762000,stationery
1336763000,stationery
1370501000,beverage
13499000,fruit
1008496000,H&B
1346367000,beverage
1478541000,detergent
1530364000,stationery
1021587000,tea
1064740000,seasoned_food
1199384000,frozen_food
1291126000,H&B
1299293000,frozen_food
1162246000,frozen_food
1531950000,daily
1480134000,seasoned_food
1345735000,kitchenalia
1356440000,kitchenalia
1082499000,detergent
1113126000,stationery
1169654000,detergent
1213639000,instant
1247480000,tea
1250483000,seasoned_food
1298413000,stationery
1400779000,stationery
1530128000,stationery
1037359000,detergent
1037366000,detergent
1336757000,stationery
1476677000,detergent
1489983000,detergent
1346798000,kitchenalia
1346799000,kitchenalia
5722737001,chandlery
5736927002,fiber_sundrygoods
5760011001,fiber_sundrygoods
1060738000,H&B
1196548000,H&B
1498972000,H&B
1333210000,kitchenalia
5758982002,fiber_sundrygoods
1159356000,instant
1183914000,kitchenalia
1366586000,tea
1398670000,tea
1482970000,cracker
1061015000,liquor
1315172000,kitchenalia
1462933000,beverage
1123034000,seasoned_food
1380058000,grain
8562000,prepared_food
9849000,prepared_food
1031839000,stationery
1178620000,daily
1213447000,stationery
1238679000,stationery
1299172000,stationery
1470187000,cracker
1530058000,cracker
1532077000,stationery
1017988000,instant
14332000,chicken
1260515000,seasoned_food
1500350000,tea
1203681000,stationery
1316713000,kitchenalia
1347977000,bathroom&cleaning
1488036000,liquor
18609000,fruit
51090000,prepared_food
1051939000,instant
1252118000,seasoned_food
1347756000,pet&home_and_garden
1376986000,liquor
1531404000,daily
1532078000,stationery
1331593000,instant
1325001000,beverage
1386318000,vehicle
1484644000,H&B
1486178000,cracker
1063280000,frozen_food
17176000,prepared_food
1248756000,bathroom&cleaning
1007309000,instant
1303336000,vegetable
1097648000,bathroom&cleaning
1223731000,pet&home_and_garden
1306984000,pet&home_and_garden
1472412000,detergent
5721681001,sports
1351154000,pet&home_and_garden
1375123000,pet&home_and_garden
1393026000,seasoned_food
1241380000,seasoned_food
1143582000,instant
1303317000,bathroom&cleaning
1392709000,H&B
1474639000,dried_seafood
1413551000,beverage
1473180000,beverage
1351807000,beverage
1385303000,kitchenalia
1487110000,seasoned_food
1259012000,detergent
1377417000,tea
1379574000,cracker
1519112000,dried_seafood
1214246000,instant
1409398000,frozen_food
1525970000,grain
5654928002,fiber_sundrygoods
1263668000,cracker
1327136000,H&B
1331630000,H&B
1357858000,cracker
1019774000,daily
1353169000,daily
1199410000,hygiene_product
1486196000,H&B
1533051000,H&B
1493886000,interior
1276028000,kitchenalia
1277208000,pet&home_and_garden
1289833000,pet&home_and_garden
1464488000,beverage
1030136000,beverage
1292270000,vegetable
1320639000,frozen_food
1121469000,daily
1268332000,H&B
1288469000,beverage
1482976000,frozen_food
1030399000,instant
1324509000,hygiene_product
1305193000,frozen_food
1349210000,pet&home_and_garden
30528000,vegetable
1399984000,frozen_food
5687094001,underwear
5725116001,fiber_sundrygoods
5725116002,fiber_sundrygoods
5725116003,fiber_sundrygoods
5742059001,underwear
5760012001,fiber_sundrygoods
5760013001,fiber_sundrygoods
5762830005,underwear
1123137000,kitchenalia
1191050000,instant
